Age,Number of Dependents,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Churn,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
35,1,414,0,34,4.28,16,103.8,3470.8,0.0,0,145.52,3616.32,4,5382,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False
28,2,82630,7,71,39.09,69,97.2,6910.3,0.0,0,2775.3900000000003,9685.69,3,4603,0,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False
62,2,54586,6,63,1.18,27,63.55,4014.2,0.0,90,74.33999999999999,4178.54,3,5733,0,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False
35,0,958,7,64,35.92,11,99.0,6375.8,0.0,0,2298.88,8674.68,4,5483,0,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False
35,2,9793,3,57,42.18,22,95.0,5535.8,0.0,0,2404.26,7940.059999999999,5,6245,0,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,True,False,False
23,0,7324,10,70,21.68,30,114.3,8244.3,0.0,0,1517.6,9761.9,4,4280,0,True,True,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False
38,1,162,4,68,36.51,24,62.65,4375.8,0.0,0,2482.68,6858.48,3,5215,0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False
27,0,12463,0,30,34.49,59,100.45,3096.9,0.0,80,1034.7,4211.6,5,3936,0,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False
39,0,4280,10,51,9.99,5,75.2,3901.25,0.0,0,509.49,4410.74,3,4708,0,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,False
30,0,31230,0,31,24.21,48,84.75,2613.4,0.0,0,750.51,3363.91,3,3727,0,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False
35,1,75882,5,72,32.59,14,79.5,5661.7,0.0,0,2346.4800000000005,8008.18,3,4390,0,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False
19,0,1834,0,55,42.19,51,100.9,5552.05,0.0,0,2320.45,7872.5,4,5101,0,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False
55,3,42239,0,33,10.36,53,95.3,3275.15,0.0,0,341.88,3617.03,4,3087,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False
23,3,63235,2,46,6.26,48,90.95,4236.6,0.0,50,287.96,4574.56,5,5187,0,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False
28,0,49355,0,26,29.07,42,45.45,1233.15,0.0,0,755.82,1988.9700000000005,3,5451,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,0,12149,0,45,29.81,27,107.75,4882.8,0.0,0,1341.45,6224.25,5,3301,0,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False,False
23,2,44556,4,62,37.75,73,89.1,5411.65,0.0,0,2340.5,7752.15,4,5995,0,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,True,False
21,1,71678,7,41,14.73,82,101.6,3930.55,0.0,0,603.9300000000001,4534.4800000000005,3,3275,0,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False
31,3,46550,4,67,13.26,76,103.15,6895.5,0.0,0,888.42,7783.92,3,4376,0,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False
53,0,42425,6,71,5.22,10,95.65,6856.95,0.0,0,370.62,7227.57,3,5856,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False
32,2,48649,3,37,1.12,23,75.1,2658.8,0.0,0,41.440000000000005,2700.24,3,4131,0,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False
30,0,22983,0,26,35.75,71,56.05,1553.2,0.0,0,929.5,2482.7,4,3079,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False
59,0,1500,0,33,17.63,19,79.0,2576.8,0.0,0,581.79,3158.59,3,4396,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False
25,0,18311,0,29,16.38,82,74.2,1993.25,0.0,0,475.02,2468.27,5,3982,0,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
51,3,7344,3,24,45.68,26,81.0,1923.85,0.0,0,1096.32,3020.17,3,3019,0,True,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False
44,0,26357,0,1,7.34,11,84.6,84.6,0.0,0,7.34,91.94,3,2196,0,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
45,3,14068,10,72,37.84,53,84.2,5986.55,0.0,0,2724.4800000000005,8711.03,3,5598,0,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False
63,0,18161,0,9,29.87,5,69.05,651.5,0.0,0,268.83,920.33,3,5121,0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
38,0,13151,0,1,49.33,21,45.4,45.4,0.0,0,49.33,94.73,3,4916,0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
55,1,19368,0,69,8.46,21,99.35,6856.45,0.0,0,583.74,7440.19,4,4637,0,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False
37,0,4093,0,1,45.77,20,50.75,50.75,0.0,0,45.77,96.52,3,2250,0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False
57,0,41237,0,28,11.32,11,59.9,1654.7,0.0,0,316.96000000000004,1971.66,3,4131,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False
46,0,3124,1,70,18.26,18,76.95,5289.8,0.0,0,1278.2,6568.0,3,6280,0,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,False
49,0,54548,0,66,19.68,28,92.15,6056.9,0.0,0,1298.88,7355.78,4,4928,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False
39,2,55062,1,68,0.0,19,44.8,2983.65,0.0,0,0.0,2983.65,3,4112,0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False
61,2,45086,0,21,13.39,24,80.35,1747.2,0.0,0,281.19,2028.39,3,4579,0,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
41,0,34592,1,67,3.2,23,86.15,5883.85,0.0,0,214.4,6098.25,5,5037,0,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False
25,0,37916,0,5,48.86,59,80.2,384.25,0.0,0,244.3,628.55,3,3391,0,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
61,2,48170,1,72,28.86,20,116.4,8543.25,0.0,0,2077.92,10621.17,3,6491,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False
27,0,44875,0,13,0.0,27,31.65,389.95,0.0,0,0.0,389.95,3,4959,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
62,0,32899,5,72,22.01,5,82.15,5784.3,0.0,0,1584.72,7369.02,5,4552,0,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False
46,0,27381,10,44,32.72,6,95.1,4060.55,0.0,0,1439.6799999999998,5500.23,3,2221,0,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False
36,0,17409,7,61,27.88,5,79.8,4914.8,0.0,70,1700.6799999999998,6685.48,5,6432,0,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False
34,0,16013,9,70,8.28,5,74.8,5315.8,0.0,0,579.5999999999999,5895.4,3,6447,0,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,False
25,1,21633,2,70,35.9,59,78.35,5445.95,0.0,0,2513.0,7958.95,4,4422,0,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False
30,2,1054,1,23,34.91,30,83.75,1849.95,0.0,0,802.93,2652.88,4,3585,0,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
50,0,18036,0,6,22.95,10,80.25,493.4,0.0,0,137.7,631.0999999999999,5,2706,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False
26,0,37280,0,17,35.88,52,70.8,1207.0,0.0,0,609.96,1816.96,5,5420,0,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
50,2,823,5,10,19.77,12,60.2,563.5,0.0,0,197.7,761.2,4,5318,0,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
62,2,9318,0,15,1.63,11,55.2,864.55,0.0,80,24.45,969.0,4,3608,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
51,1,1526,5,13,19.63,12,54.15,701.05,0.0,0,255.19,956.24,3,4977,0,False,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False
48,0,296,0,45,8.4,8,62.55,2796.45,0.0,0,378.0,3174.45,3,2935,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,False
52,1,53204,8,72,6.85,19,70.45,5165.7,0.0,0,493.2,5658.9,3,4463,0,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False
26,0,30419,0,40,34.49,73,51.1,2092.9,0.0,0,1379.6,3472.5,5,3355,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
19,0,10781,0,11,40.96,52,64.05,733.95,0.0,90,450.56,1274.51,4,4171,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False
46,0,4198,1,3,0.0,12,25.0,78.25,0.0,0,0.0,78.25,4,2730,0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,0,56,1,22,39.83,16,54.7,1178.75,0.0,0,876.26,2055.01,3,5722,0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False
57,2,3546,9,64,45.35,30,90.25,5629.15,0.0,0,2902.4,8531.55,4,4799,0,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False
40,0,236,3,64,37.46,2,66.15,4392.5,0.0,0,2397.44,6789.9400000000005,3,4703,0,True,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False
29,0,22760,7,46,31.88,53,69.1,3168.0,0.0,0,1466.48,4634.48,5,2333,0,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False
51,0,36718,0,1,7.99,11,48.6,48.6,0.0,0,7.99,56.59,5,3704,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
47,0,35643,0,1,41.79,14,49.75,49.75,0.0,0,41.79,91.54,4,2908,0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20,0,44915,0,63,42.59,85,71.9,4479.2,0.0,0,2683.17,7162.37,4,5816,0,True,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False
39,3,58632,0,44,5.07,26,77.55,3471.1,0.0,0,223.08,3694.18,3,5044,0,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False
47,0,6526,9,49,25.1,30,71.8,3472.05,0.0,0,1229.9,4701.950000000001,4,6193,0,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False
28,3,3220,3,64,0.0,59,49.85,3210.35,0.0,0,0.0,3210.35,5,5644,0,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False
46,0,5726,5,40,12.97,24,80.8,3132.75,0.0,0,518.8000000000001,3651.55,3,3387,0,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False
19,0,670,0,43,36.78,59,90.65,3882.3,0.0,0,1581.54,5463.84,3,2496,0,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False
26,0,64,0,2,41.9,71,45.55,84.4,0.0,10,83.8,178.2,5,4372,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1,35109,0,2,43.93,59,55.3,108.65,0.0,0,87.86,196.51,3,4594,0,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False
33,0,29124,0,3,25.4,10,70.25,229.7,0.0,0,76.19999999999999,305.9,4,2156,0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
55,0,48690,5,23,1.39,18,60.0,1347.15,0.0,0,31.97,1379.12,4,3835,0,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False
20,2,9780,1,69,49.16,48,81.95,5601.4,0.0,0,3392.04,8993.439999999999,5,6182,0,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False
